Unit 1,Unit 2,Shared perim (meters)
17111871201,17111870906,0
17111870904,17111871502,3212.720102
17111870904,17111870906,1629.743084
17111870904,17111870404,1513.461377
17111870812,17097864303,20.5470842
17111870812,17097864204,3412.516614
17111870812,17097864203,0
17111871402,17089850101,1598.182519
17111871402,17111871404,1611.282373
17111871402,17097864307,4433.688464
17111871402,17111871600,5522.737138
17111871402,17097864303,975.6801821
17111870704,17097860908,2022.788622
17111870704,17097860903,79.17901479
17111870704,17111870105,1833.579438
17111870603,17111870501,4619.634357
17031070103,17031071200,0
17031070103,17031071300,285.9584498
17031070103,17031070200,454.7715124
17031070103,17031070102,87.36445901
17031070103,17031070101,270.8003411
17031030701,17031030703,228.0452752
17031030701,17031030800,202.5681972
17031030701,17031030603,286.7165673
17031030701,17031030604,57.51832551
17031807200,17031807500,799.6772313
17031807200,17031807400,1198.711955
17031807200,17031807300,803.7572695
17031807200,17031809700,806.1593284
17031807200,17031807100,1895.141512
17031807200,17031806802,1197.915939
17031807200,17031809600,0
17031807200,17031807000,0
17031807100,17031809700,0
17031807100,17031806802,804.3367532
17031807100,17031809600,806.0693628
17031807100,17031806700,1890.884848
17031807100,17031806801,0
17111871206,17089850707,0
17111871206,17089850106,405.3081442
17111871206,17111871310,1997.290764
17111871206,17111871107,2410.856973
17111871206,17111871207,1995.447592
17111871206,17111871311,538.7630217
17111871202,17111871311,467.1055416
17111871202,17111871209,1899.901024
17111871202,17111871313,1381.179158
17111871404,17089850106,0
17111871404,17089850101,1619.370655
17111871404,17111871310,2283.056794
17111871404,17111871600,2782.647908
17163503416,17163503323,0
17163503416,17163503322,1507.523915
17163503416,17163503413,3522.650958
17163503416,17163503415,5037.68054
17163503416,17163503404,906.7743614
17163503416,17163503412,3794.072175
17031807900,17031120300,773.2676553
17031807900,17031120200,1626.625261
17031807900,17031808001,2061.280749
17031807900,17031807700,934.1354394
17163504359,17163504358,17055.74306
17163504359,17163504353,5383.953962
17163501607,17163503304,1287.87551
17163501607,17163501606,2800.178909
17163501607,17163503202,1804.946983
17163501607,17163501602,2343.135195
17163501607,17163501605,663.8165766
17163501607,17163501604,0
17031807400,17031807700,262.6203014
17031807400,17031807500,1236.298029
17031807400,17031807300,811.2013291
17031807300,17031807700,1265.760582
17031807300,17031806802,0
17031807300,17031807000,1414.878727
17031807300,17031808500,0
17031807700,17031808001,0
17163503907,17163503908,8008.186714
17163503907,17163503334,1445.998961
17163503907,17163503324,2608.407484
17163503907,17163504352,2335.94369
17163503907,17163503414,0
17163503907,17163504354,2208.239295
17091011600,17091011500,1616.883154
17091011600,17091011700,1247.221524
17091011600,17091011800,0
17163501801,17163501900,0
17163501801,17163503332,2501.464786
17163501801,17163501802,2872.386346
17163501801,17163503334,413.5842057
17163501801,17163503301,0
17163501801,17163503323,874.7052734
17163501802,17163501900,1537.708648
17163501802,17163501700,1796.494787
17163501802,17163503332,0
17163501802,17163503301,999.8787647
17163501802,17163503323,0
17163501606,17163503304,2523.558842
17163501606,17163501700,2980.411792
17163501606,17163501602,1543.748807
17163501606,17163503301,1730.87992
17163504501,17163502603,2481.397856
17163504501,17163502700,1351.626422
17163504501,17163502300,583.6971968
17163504501,17163502500,614.6172046
17163504501,17163501100,2046.422579
17163504501,17163500900,2181.470714
17163504501,17163504502,2573.22382
17031808002,17031120300,203.9981342
17031808002,17031020702,313.2196967
17031808002,17031020301,1404.941561
17031808002,17031808001,2011.963319
17031808001,17031120300,836.3712844
17197883505,17197883507,3238.321413
17197883505,17031830008,2435.465882
17197883505,17031830001,805.3823126
17197883505,17197883504,6541.915143
17197883505,17031830003,1607.190348
17197883505,17197883511,2564.869895
17197883505,17197883513,794.0298474
17031802702,17031806103,1648.948841
17031802702,17031802802,2087.503062
17031802702,17031802801,0
17031802702,17031802701,4376.285581
17031802702,17031801603,2367.614601
17031802702,17031802610,335.4688224
17031261000,17031843000,1472.765268
17031261000,17031831400,328.7772511
17031261000,17031260900,483.5630189
17031260900,17031843000,618.858133
17031260900,17031270500,404.9552084
17031670800,17031834900,0
17031670800,17031671200,0
17031670800,17031671100,404.0195195
17031670800,17031670700,808.6410586
17031670800,17031670900,807.6525374
17031670800,17031670300,0
17031670800,17031670200,403.3424602
17031670800,17031670100,0
17031670700,17031671300,0
17031670700,17031671200,403.8623909
17031670700,17031671100,0
17031670700,17031670600,811.2526516
17031670700,17031670400,0
17031670700,17031670300,403.1577225
17031670700,17031670200,0
17031802701,17031802802,0
17031802701,17031802801,1112.806339
17031802701,17031802610,0
17031802701,17031802607,798.4464023
17031802701,17031802608,700.8239375
17031670900,17031834900,403.8810859
17031670900,17031681000,0
17031670900,17031671100,0
17031670900,17031670200,0
17031670900,17031670100,403.6762145
17031670900,17031680500,0
17031491200,17031530300,0
17031491200,17031530200,805.0291858
17031491200,17031750600,807.8287134
17031491200,17031491300,807.7202478
17031491200,17031750100,0
17031491200,17031491100,810.0765021
17031491200,17031491000,0
17031310500,17031310600,859.9654261
17031310500,17031310400,620.3208063
17031491400,17031540102,77.15986686
17031491400,17031530200,0
17031491400,17031491300,806.5862826
17031491400,17031500300,825.0168089
17031491400,17031490901,1102.386979
17031491400,17031491000,0
17031491400,17031500200,0
17031491300,17031530200,798.3507531
17031491300,17031490901,0
17031491300,17031491100,0
17031491300,17031491000,794.0828629
17031310200,17031310300,806.7182113
17031281900,17031833100,567.08024
17031281900,17031839100,574.4400721
17031281900,17031833000,0
17031281900,17031280100,756.2759957
17031310400,17031310600,201.5566015
17031310400,17031310300,863.2251451
17031310400,17031283800,206.9714027
17031310300,17031283800,9.879743068
17031560700,17031980100,814.0432192
17031560700,17031561100,0
17031560700,17031560800,813.238299
17031560700,17031835200,810.6785927
17031560700,17031560300,0
17031560300,17031835200,806.1971872
17031560300,17031560400,809.7742118
17031560300,17031560200,805.2203014
17031560300,17031560100,0
17031560900,17031561000,1639.407411
17031560900,17031561100,0
17031560900,17031820300,659.5390229
17031560900,17031560800,812.8487217
17031560800,17031980100,0
17031560800,17031561000,0
17031560800,17031561100,1622.902901
17031500200,17031500300,971.6336283
17031500200,17031490901,413.8689522
17031500200,17031490902,1237.658649
17031500200,17031490800,0
17031500200,17031500100,1599.423903
17031500100,17031490902,0
17031500100,17031490800,660.7131894
17031500100,17031510300,1672.914139
17031500100,17031490500,985.516771
17031500100,17031470100,1376.460226
17031560200,17031560400,0
17031560200,17031560100,1145.51398
17031500300,17031540102,831.6871823
17031500300,17031490901,0
17091011200,17075950200,3545.939787
17091011200,17091011100,12906.78246
17091011200,17091012600,11329.41155
17091011200,17091010800,7251.451004
17091011000,17075950100,12506.79269
17091011000,17091011100,8041.82303
17091011000,17091010800,7384.734242
17091011000,17091010900,11348.57616
17091012200,17091012500,4055.533551
17091012200,17091012100,4126.045505
17091012200,17091010400,4635.590702
17091012100,17091011700,1527.088648
17091012100,17091010400,4193.733621
17161022200,17161022100,804.951493
17161022200,17161022000,648.1313741
17161022200,17161022900,0
17161022200,17161021700,1179.937751
17161022200,17161022800,1300.74852
17161022200,17161022300,1528.899256
17161022200,17161024500,0
17031561000,17031640400,1635.639344
17031561000,17031640300,0
17031561000,17031561100,815.0453882
17031561000,17031820300,805.5039726
17179021604,17179021702,964.8411253
17179021604,17179021606,3804.882411
17179021604,17179021605,1488.691259
17179021604,17179021500,8326.050059
17179021604,17179021603,2082.092873
17031801702,17031801701,2950.643121
17091010500,17091011800,2243.272506
17091010500,17091010400,13365.07596
17091010500,17091011900,339.3380046
17091010500,17091012000,2510.90904
17091010500,17197884005,0
17091010500,17197884006,512.6923637
17091010100,17091010800,10583.5885
17091010100,17091010701,0
17091010100,17091010900,13150.32564
17091010100,17091010204,9838.045004
17091010100,17197883903,9401.760831
17091010100,17197883902,3816.64831
17091011900,17091011800,1384.917183
17091011900,17091012000,790.9389725
17091010800,17091011100,7270.950986
17091010800,17091010701,5712.657608
17091010800,17091010900,9102.570074
17091010800,17091010204,0
17091010400,17091012600,14294.51617
17091010400,17091012500,3253.302768
17091010400,17091010300,10386.33584
17091010400,17091011700,401.7811728
17091010400,17091011800,1034.153775
17091010400,17197884005,297.9543274
17091010400,17197884006,0
17091012500,17091012600,13173.80034
17091012500,17091011400,0
17091010300,17075950200,0
17091010300,17105960200,13290.60574
17091010300,17091012600,23182.09408
17091010300,17063000900,10575.45061
17091010300,17197884004,4832.571812
17091010300,17197884005,14654.28686
17091012600,17075950200,26830.74027
17091012600,17091011400,147.8306483
17143001800,17143000900,1299.534031
17143001800,17143001900,502.9223013
17143001800,17143001600,648.135658
17143001800,17143002000,1270.749387
17143001800,17143002100,1230.626387
17179021101,17179021702,2147.265804
17179021101,17179021102,2821.984919
17179021101,17179021000,538.5028699
17179021101,17179020800,1017.527014
17179021101,17179020700,2656.879586
17179021101,17179021500,1715.454748
17143002000,17143001900,814.7114064
17143002000,17143004400,1778.55248
17143002000,17143002100,788.1953121
17143001900,17143000600,0
17143001900,17143000900,0
17143001900,17143004400,955.6085636
17091011400,17091011500,2787.837878
17091010900,17197883902,8127.542331
17179021102,17179021801,5247.90991
17179021102,17179021702,1122.119774
17179021102,17179021000,1134.636904
17113005201,17113000108,1670.3628
17035972600,17079977300,4980.142463
17035972600,17049950100,14359.63639
17035972600,17035972500,28621.07892
17035972600,17173959500,15676.2888
17035972600,17173959400,2031.326051
17035972600,17029000200,12747.54711
17035972500,17079977300,4689.505714
17035972500,17035972400,32115.06184
17035972500,17029000600,14270.07768
17035972500,17029000200,4821.145543
17097860813,17097860812,5289.691355
17097860813,17097860806,663.8453411
17097860812,17097866000,3207.83016
17097860812,17097860811,8273.323106
17097860812,17097860806,1400.038414
17193958000,17193958100,6092.52383
17193958000,17193958300,8091.51986
17193958000,17193958200,1622.660332
17143002100,17143001600,1238.627386
17143002100,17143002200,2461.443697
17035972400,17079977300,20830.08197
17035972400,17029000600,7891.250656
17193958100,17193958300,5051.066706
17193958100,17193958200,4538.466289
17097860106,17097866000,3662.490486
17097860106,17097860105,4640.705879
17097864207,17097864206,342.5220337
17097864207,17097864204,1982.617213
17097864207,17097864208,7831.459155
17097864207,17097864109,4112.864403
17097864207,17097864203,5897.317849
17097864207,17097864110,1264.823489
17097864207,17097860906,3721.777002
17097864207,17097860907,23.23180445
17097864208,17097864206,2737.457581
17097864208,17097864109,1941.723347
17097860105,17097860400,2797.306929
17097860105,17097866000,2422.233642
17097860105,17097860301,2019.730602
17097860105,17097860104,1610.274178
17097860105,17097860103,1591.940031
17097860907,17097864203,2704.794811
17097860907,17097860906,4494.139504
17097860907,17097860905,0
17097860907,17097860908,4215.573351
17097860908,17097860906,0
17097860908,17097860905,618.5436727
17097860908,17097860903,5313.365168
17097864110,17097864109,7828.419804
17097864110,17097864105,6835.838587
17097864110,17097864106,1212.098751
17097864110,17097861105,2018.414633
17097864110,17097861607,0
17097864110,17097861402,5529.325139
17097864110,17097860906,13.92720487
17097864110,17097861106,2002.126905
17097864109,17097864407,5596.871082
17097864109,17097864305,14.76983382
17097864109,17097864206,2422.810193
17097864109,17097864107,3147.632674
17097864109,17097864105,660.4524567
17031301100,17031843500,501.1174022
17031301100,17031301200,386.3169523
17031301100,17031840700,732.2688619
17031301100,17031841700,105.8587871
17031300700,17031301600,404.9820583
17031300700,17031840800,0
17031300700,17031301701,0
17031300700,17031300600,808.2744525
17031300700,17031841700,108.8458215
17031480500,17031510200,674.9383066
17031480500,17031510100,909.4088078
17031480500,17031510300,212.8453596
17031480500,17031461000,1147.715127
17031480500,17031480400,1075.457259
17031480500,17031833900,523.3121272
17031480500,17031480100,406.0292241
17031480500,17031450300,24.62408481
17031480500,17031460400,0
17031301200,17031843500,585.0668312
17031301200,17031841300,802.110912
17031301200,17031840700,1068.562068
17031280100,17031833100,0
17031280100,17031839100,509.6068231
17031280100,17031833000,807.8514178
17031271800,17031843300,0
17031271800,17031838600,405.8896133
17031271800,17031837300,506.2366852
17031271800,17031837400,506.5154282
17031271800,17031271200,0
17031271800,17031837000,407.6561268
17031300600,17031301600,0
17031300600,17031301701,405.8075178
17031300600,17031292400,0
17031280400,17031838100,808.7415736
17031280400,17031837800,618.9177038
17031280400,17031833000,616.8986532
17099962000,17099962100,8435.486672
17099962000,17099961800,11045.16422
17099962000,17099961900,11034.82977
17099963800,17099964100,1628.913093
17099963800,17099964300,1839.834309
17099963800,17099963900,3062.439823
17099963800,17099963700,6455.128063
17099962100,17099963300,1380.384757
17099962100,17099962900,1621.908818
17099962100,17099963100,2877.703599
17099962100,17099963000,4220.691901
17099962100,17011965100,4871.681563
17099962100,17099962200,25332.30381
17099962100,17011964700,9938.188216
17099962100,17099961800,6825.935826
17099962100,17099961900,3274.510487
17099962700,17099963600,519.5705185
17099962700,17099962800,2570.550399
17099962700,17099962600,1660.133322
17099962700,17099962300,1996.755165
17099962200,17099964000,14742.35144
17099962200,17099963400,1947.96955
17099962200,17099963500,5464.69074
17099962200,17099963300,1222.232238
17099962200,17099963600,2529.578199
17099962200,17099962800,6110.843336
17099962200,17099962600,9125.471421
17099962200,17099962300,14845.2842
17099962200,17099961800,21125.16524
17031490500,17031490800,1688.141005
17031490500,17031490600,540.7547633
17031490500,17031834000,0
17031490500,17031470100,108.1507148
17099963400,17099964100,2395.196367
17099963400,17099964000,12318.93474
17099963400,17099963200,6871.633323
17099963400,17099963300,1396.771901
17099962600,17099962800,1494.910221
17099962600,17099962300,5721.690802
17099963900,17105960300,3407.211937
17099963900,17099964100,12738.43746
17099963900,17099964200,3353.01588
17099963900,17099964300,522.1976739
17099962500,17099963700,809.9915091
17099962500,17099962400,4373.511545
17099962500,17099962300,10368.38713
17099963500,17099964000,25449.36631
17099963500,17099963600,4568.304779
17099962900,17099963300,1406.464294
17099962900,17099963000,2208.239495
17099963200,17099964100,8804.953664
17099963200,17011965200,1984.632784
17099963200,17099963300,5548.021613
17099963200,17099963100,3451.789244
17099963200,17099963000,2498.085468
17099963200,17011965100,0
17099964100,17203030200,9800.16676
17099964100,17105960400,11419.47401
17099964100,17105960300,11553.35525
17099964100,17099963700,6456.360798
17099964100,17099964000,36419.30749
17099963600,17099964000,890.0190853
17099963600,17099962800,27.32717778
17099963600,17099962300,1529.536493
17099962400,17099963700,11564.21632
17099962400,17063000200,9710.460393
17099962400,17099962300,12601.92495
17031520200,17031520300,1313.232831
17031520200,17031520400,0
17031520200,17031510100,2399.473413
17031520200,17031520100,2194.704125
17031520200,17031461000,0
17099963000,17099963300,244.7358154
17099963000,17099963100,4423.059783
17031520400,17031520500,891.8200133
17031520400,17031520300,1011.892664
17031520400,17031520100,1415.007846
17031520300,17031520600,822.4446131
17031520300,17031520500,402.9124425
17031520300,17031520100,0
17099961900,17011964700,9720.477323
17099961900,17099961800,6454.932978
17099961800,17099962300,4895.738406
17099961800,17099961702,13000.15939
17099961800,17037001800,10041.58769
17099963700,17105960300,19316.41817
17099963700,17099964300,1613.95056
17099963700,17063000600,17729.92012
17099963700,17099964000,23522.6715
17099963700,17063000500,3946.001136
17099963700,17063000200,890.361772
17099963700,17099962300,219.6615245
17099962300,17099964000,11554.01266
17099962300,17063000200,6472.106423
17099962300,17093890703,9679.057694
17099962300,17099961702,25612.50063
17031660700,17031661000,392.6274405
17031660700,17031660900,404.8987223
17031660700,17031671500,0
17031660700,17031660800,402.128695
17031660700,17031660600,401.6634957
17031660700,17031835000,428.2766581
17031660800,17031660900,1623.085443
17031660800,17031660500,404.9894777
17031660800,17031660600,1632.453358
17031520600,17031550100,1009.56137
17031520600,17031520500,1229.39137
17031520500,17031550100,1676.88006
17031660600,17031660500,405.4320643
17031660600,17031660400,0
17031660600,17031835000,810.9985186
17031660500,17031650400,0
17031660500,17031660900,811.1547929
17031660500,17031650302,811.9449043
17031660500,17031650100,14.22010913
17031660500,17031660400,797.0982216
17031802504,17031803014,806.8058535
17031802504,17031803015,807.3328831
17031802504,17031802503,1607.48862
17031802504,17031802402,0
17031802503,17031803015,799.7286201
17031802503,17031803008,397.547695
17031802503,17031803007,1619.579705
17031802503,17031803013,200.5916753
17031301600,17031830500,405.3244903
17031301600,17031301702,407.1211309
17031301600,17031840800,811.2469774
17031301600,17031301701,406.7842545
17031280900,17031282700,0
17031280900,17031838000,762.21812
17031280900,17031837800,205.1782564
17031661000,17031700100,1198.069449
17031661000,17031710400,0
17031661000,17031661100,804.1844619
17031661000,17031672000,810.9580585
17031661000,17031660900,1216.792193
17031661000,17031671500,403.1914979
17031660900,17031661100,1622.233613
17031660900,17031650400,808.5175531
17031660900,17031650302,0
17031802402,17031801606,0
17031802402,17097864802,0
17031802402,17097864520,0
17031802300,17031802200,0
17031802300,17031802100,1141.795548
17031802300,17031802003,264.8941007
17031802300,17031801901,2954.405393
17031530200,17031530600,0
17031530200,17031530400,0
17031530200,17031530501,1602.408737
17031530200,17031530300,807.0905818
17031530200,17031750600,0
17031491100,17031750600,0
17031491100,17031750100,809.0577931
17031491100,17031491000,1669.104562
17031491100,17031730700,808.0517639
17031491100,17031730600,0
17031491100,17031490700,46.34848643
17031491100,17031730500,815.396296
17031530400,17031821402,811.0707246
17031530400,17031530503,0
17031530400,17031821200,935.2813615
17031530400,17031821401,678.7183718
17031530400,17031530501,808.0803799
17031530400,17031530300,1619.917103
17031530400,17031750500,0
17031530300,17031821200,0
17031530300,17031530501,0
17031530300,17031750500,808.2174551
17031530300,17031750600,1618.804227
17031490700,17031491000,745.1583844
17031490700,17031490902,0
17031490700,17031490800,796.5641599
17031490700,17031730500,803.5384205
17031490700,17031490600,824.1598547
17031490600,17031490800,298.63767
17031490600,17031730500,817.3704709
17031490600,17031730100,0
17031490600,17031834000,808.9364232
17031491000,17031490901,809.1300369
17031491000,17031490902,810.0168347
17031491000,17031490800,0
17031490800,17031490902,1415.12397
17031661100,17031700100,1624.113377
17031661100,17031700200,0
17031661100,17031650400,782.964376
17031670400,17031670600,403.4957045
17031670400,17031670300,808.5730719
17031670400,17031611600,0
17031670600,17031671300,401.1409595
17031670600,17031671200,0
17031670600,17031670300,0
17031670100,17031670200,808.8925832
17031670100,17031680500,809.1173945
17031670100,17031611900,403.4997758
17031670100,17031612000,0
17031560100,17031560400,416.8455837
17031560100,17031570300,0
17031560100,17031570200,1209.598278
17031560100,17031830500,395.333898
17031560100,17031814200,406.2131145
17031530600,17031530502,1003.38384
17031530600,17031540102,2148.22327
17031530600,17031530501,809.9205992
17031670300,17031670200,808.114206
17031670300,17031611900,0
17031670200,17031611900,403.3375186
17031420200,17031843900,0
17031420200,17031834400,388.6257632
17031420200,17031420100,704.6342271
17031420200,17031836200,0
17031420200,17031411200,403.8589912
17031420200,17031411100,94.15573006
17031420100,17031843900,2600.742527
17031420100,17031834400,0
17031420100,17031411000,1853.684491
17031420100,17031411100,311.4110943
17031420700,17031841800,0
17031420700,17031690400,0
17031420700,17031690500,0
17031420700,17031421200,804.8541076
17031420700,17031420800,807.1766425
17031420700,17031842500,807.1919319
17031420700,17031400800,0
17031420700,17031420400,0
17031420400,17031420800,404.1097472
17031420400,17031836200,402.7346461
17031420400,17031400300,0
17031828401,17031829800,0
17031828401,17031828601,1594.511777
17031828401,17031828402,2547.755208
17031828401,17031825503,2434.503353
17031828401,17031827700,1798.380661
17031821002,17031822301,418.2781753
17031821002,17031821101,1950.170687
17031821002,17031821001,2433.410794
17031821002,17031821102,226.9126558
17031821002,17031820902,707.6922605
17031828504,17197883806,4292.073933
17031828504,17197883810,19.70717985
17031828504,17031829700,1898.127425
17031828402,17031828701,405.7964238
17031828402,17031828602,1107.720987
17031828402,17031828601,125.0090607
17031480100,17031480300,0
17031480100,17031480400,1644.307071
17031480100,17031480200,403.2945433
17031480100,17031450300,1633.565544
17031480100,17031834300,0
17031470100,17031510300,124.8656856
17031470100,17031440900,116.4030059
17031470100,17031480300,1187.32649
17031470100,17031440800,1676.815125
17031470100,17031480200,453.8440865
17031470100,17031440102,435.5977496
17031470100,17031834300,0
17031480300,17031510300,192.0037969
17031480300,17031480400,1110.079811
17031480300,17031480200,621.0060024
17031480200,17031480400,0
17031480200,17031440102,0
17031480200,17031450300,0
17031480200,17031834300,804.3819134
17031805501,17031805600,264.6700039
17031805501,17031805502,1824.862701
17031805501,17031805802,2305.605866
17031805501,17031805401,519.9349627
17031805402,17031808100,0
17031805402,17031805502,804.9020694
17031805402,17031805401,1740.111958
17031805402,17031805301,811.9640599
17031420800,17031841800,404.5500164
17031420800,17031421200,0
17031420800,17031834400,859.1308921
17031829600,17197883804,0
17031829600,17197883700,2051.617466
17031829600,17031829700,938.4571566
17031650400,17031700100,0
17031650400,17031700200,960.9226218
17031650400,17031650500,1088.80576
17031650400,17031650301,0
17031650400,17031650302,819.0376284
17031830006,17031830008,1617.317868
17031830006,17031830007,1660.263336
17031830006,17031830201,1311.535943
17031830006,17031830001,1244.439234
17031830006,17031830100,828.8988724
17031830006,17031830003,791.4992574
17031660400,17031650100,806.9773467
17031660400,17031630900,793.5981775
17031660400,17031630800,0
17031650500,17031700200,2552.268416
17031650500,17031820902,761.7731241
17031650500,17031640800,401.7063247
17031650500,17031650301,1217.577753
17031650500,17031650302,0
17031805502,17031805600,987.7371524
17031805502,17031805401,1097.613312
17031480400,17031510300,1625.956344
17031830001,17031830008,3229.454199
17031830001,17031830003,3461.171273
17031805600,17031810400,1248.337992
17031805600,17031100400,0
17031805600,17031805702,259.5715789
17031805600,17031805802,870.8144507
17031813400,17031813600,1532.62636
17031813400,17031813701,0
17031813400,17031813500,1216.417375
17031813400,17031831400,1119.600676
17031811402,17031811301,1440.044511
17031811402,17031811302,1489.417719
17031811402,17031811702,425.7478626
17031811402,17031811401,1796.19709
17031821401,17031821300,201.43537
17031821401,17031821402,2021.938065
17031821401,17031821200,1100.142136
17031813200,17031814600,203.8151982
17031813200,17031813100,791.4857412
17031813200,17031816000,0
17031813200,17031812900,1289.606192
17031801000,17031806801,1175.227183
17031801000,17031806900,0
17031801000,17031801100,1122.747685
17031800600,17031801100,830.3411242
17031800600,17031801200,2579.052773
17031800600,17031800500,1028.439318
17031801200,17031808800,1075.232422
17031801200,17031801300,3420.380816
17031801200,17031801100,447.9540075
17031801100,17031808800,41.0164306
17031801100,17031801300,1652.619941
17031821700,17031740200,1014.806247
17031821700,17031822701,405.0407698
17031821700,17031821900,202.4601389
17031821700,17031821800,1874.341634
17031821700,17031822102,1218.6152
17031821700,17031821600,1684.2122
17031821700,17031822000,0
17031821600,17031821900,413.4308889
17031821600,17031720300,0
17031821600,17031821800,1790.091696
17031821600,17031822102,0
17031821600,17031720100,1619.773011
17031821600,17031822000,786.9586324
17031821600,17031700402,1606.536585
17031821600,17031700302,0
17031821600,17031700502,1631.243539
17031291200,17031292200,404.5390734
17031291200,17031841500,813.3834812
17031291200,17031838700,812.5084713
17031291200,17031843000,404.8995759
17031290900,17031813801,0
17031290900,17031292500,1229.782365
17031290900,17031292400,0
17031290900,17031838700,811.207757
17031290900,17031843000,1225.398741
17031290900,17031831400,0
17031805702,17031760801,1624.6436
17031805702,17031770700,956.2960028
17031805702,17031810400,1120.78142
17031821402,17031821300,2228.276019
17031821402,17031530503,1978.160107
17031821402,17031530501,0
17099964200,17105960300,1725.893756
17099964200,17099964300,1665.646919
17031801603,17031801607,4545.575489
17031801603,17031802610,1718.512051
17031801603,17031802609,258.0276221
17031801603,17031801606,1701.613784
17031801400,17031806900,838.1173264
17031801400,17031802200,1616.86258
17031801400,17031801902,0
17031806004,17031805401,811.1341027
17031806004,17031805301,1261.770291
17031806004,17031805302,353.9584202
17031806004,17031806001,415.3260816
17031806004,17031805202,0
17031806004,17031805201,1222.797594
17031801701,17031801606,803.7182301
17031806001,17031805201,1249.912374
17031806001,17031802004,1085.197658
17031421200,17031690900,0
17031421200,17031841800,806.2801387
17031421200,17031690400,0
17031421200,17031690500,1136.555411
17031421200,17031842500,0
17031801300,17031808800,1957.417806
17099964300,17105960300,1311.806822
17031292400,17031292500,801.4968885
17031292400,17031292200,671.6601097
17031292400,17031838700,405.8666017
17031292200,17031841500,305.8473817
17031292200,17031838700,403.4500991
17031806700,17031806802,0
17031806700,17031809600,0
17031806700,17031806801,1658.480434
17031292500,17031813801,811.4126835
17031292500,17031838700,0
17031806400,17031806501,0
17031806400,17031806300,99.29810214
17031806400,17031806202,1299.79055
17031806300,17031806202,1539.377626
17031806300,17031806102,1819.714709
17031271500,17031843000,404.6370858
17031271500,17031837300,402.5091117
17031271500,17031270500,402.6287809
17031271500,17031271400,404.68971
17031271500,17031271300,0
17031801902,17031802200,2251.195364
17031801902,17031801901,2225.396291
17031801902,17031800800,738.2696929
17031801901,17031802200,829.3275287
17031801901,17031802100,0
17031802200,17031802100,1735.153287
17031802100,17031805202,899.3054416
17031802100,17031805201,0
17031806802,17031807000,804.2114213
17031806802,17031806801,1198.770624
17031806802,17031806900,0
17031806801,17031807000,0
17031806801,17031806900,1858.455515
17031807000,17031808500,804.3008296
17031807000,17031806900,1410.280283
17031806900,17031808500,805.742722
17043842000,17043842100,1688.558442
17043842000,17043842200,2330.471344
17043842000,17043841901,1192.432989
17043842000,17043841706,3033.56032
17043842000,17043841705,2494.460179
17043844701,17043845602,0
17043844701,17043845000,2088.656615
17043844701,17043844901,432.346901
17043844701,17043844801,1618.94723
17043844701,17043844702,1890.153566
17043844701,17043844502,0
17043844701,17043844402,1227.615316
17043840104,17043846701,984.7473507
17043840104,17043846603,0
17043840104,17043840303,1425.165706
17043840104,17043840103,4333.766298
17043840104,17043840202,1569.142279
17043840104,17043840102,1478.695891
17043841603,17043841606,3835.088313
17043841603,17043841607,3692.260673
17043841603,17043842601,401.0422472
17043841603,17043842604,2578.122215
17043841603,17043841605,3680.773435
17043841603,17043841403,3922.845186
17043841603,17043841503,0
17043841603,17043841401,215.0530628
17043846305,17043846311,1729.750256
17043846305,17043846310,2260.118639
17043846305,17043846313,0
17043846305,17043846315,876.5689458
17043846305,17043846314,0
17031650200,17031640800,0
17031650200,17031650301,1216.604898
17031650200,17031650302,0
17031650200,17031640100,810.54756
17031650200,17031650100,808.3590822
17031650200,17031980100,0
17031650200,17031620300,1229.574185
17031650200,17031620400,0
17043842100,17043842710,475.2028657
17043842100,17043842708,635.4026451
17043842100,17043842709,0
17043842100,17043842300,909.5826384
17043842100,17043842200,2645.594139
17043842100,17043841706,3226.647461
17043841205,17043841206,3213.158931
17043841205,17043841210,2488.842973
17043841205,17043841209,1580.026598
17043841401,17043841605,0
17043841401,17043841403,6029.64745
17043841401,17043841503,1605.971142
17043841401,17043841501,1232.528895
17043841401,17043841504,1402.495504
17043841401,17043841404,4271.187984
17043841401,17043841326,1309.574516
17043840201,17043840202,3331.680948
17043840201,17043840102,100.0662807
17043840201,17043840901,3774.920843
17043840201,17043840101,3894.184789
17043840201,17031770201,2332.546585
17029000100,17029000600,24472.07546
17029000100,17029000200,15163.17066
17043840101,17043840103,2106.429234
17043840101,17043840802,0
17043840101,17043840102,1204.328034
17043845602,17043845510,1011.433607
17043845602,17043845601,3210.889258
17043845602,17043845000,1564.107649
17043845602,17043844901,1519.410409
17043844601,17043844702,2912.556923
17043844601,17043844502,3056.191363
17043844601,17043844602,6417.286015
17043844601,17043844501,3751.178656
17043844601,17043844100,1331.135837
17043842900,17043844002,1439.982886
17043842900,17043842800,2804.450809
17043842900,17043843000,2712.376072
17029001200,17029001100,3633.975825
17029001200,17029000200,5635.121919
17031805110,17031805001,820.4085184
17031805110,17031805106,665.9469774
17031805110,17031802802,466.4905248
17031805110,17031803500,568.3541251
17031805110,17031803400,1393.035698
17031803008,17031802608,0
17031803008,17031803100,0
17031803008,17031803015,2341.00111
17031803008,17031803007,1600.279193
17031803008,17031803005,0
17031805112,17031805111,3750.563528
17031805111,17031770400,0
17031805111,17031805107,1159.813783
17031805111,17031805002,1647.784443
17031805111,17031805108,160.5489954
